,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
11831,True,0.5775911808013916,277,34,9,9,9,6,1.0299625468164795
11832,True,0.058553457260131836,24,0,0,0,0,0,0.0
11833,True,0.12238574028015137,56,3,3,3,3,3,0.717391304347826
11834,True,0.10829758644104004,37,1,1,1,1,1,0.25925925925925924
11835,True,0.05527043342590332,23,0,0,0,0,0,0.0
11836,True,0.0801999568939209,45,4,3,4,2,2,0.42857142857142855
11837,True,0.09450817108154297,46,2,2,2,2,2,0.5
11838,True,0.15456461906433105,45,2,2,2,2,2,1.2285714285714286
11839,True,0.07261037826538086,31,0,0,0,0,0,0.0
11840,True,0.4146156311035156,149,21,8,7,8,8,1.2661870503597121
11841,True,0.43317079544067383,199,28,8,9,8,5,1.1216931216931216
11842,True,0.11554718017578125,43,1,1,1,1,1,0.6060606060606061
11843,True,0.1514420509338379,41,0,0,0,0,0,0.0
11844,True,1.1752707958221436,472,63,9,9,9,9,1.3722943722943723
11845,True,0.2483229637145996,102,7,6,6,5,4,1.0217391304347827
11846,True,0.11635947227478027,44,3,3,2,3,2,0.29411764705882354
11847,True,0.16825556755065918,53,10,5,5,6,6,1.7906976744186047
11848,True,14.907207250595093,4975,737,9,9,9,14,1.2128902316213495
11849,True,0.18583250045776367,93,9,7,5,5,4,0.6265060240963856
11850,True,0.09982919692993164,32,0,0,0,0,0,0.0
11851,True,0.1064152717590332,43,0,0,0,0,0,0.0
11852,True,0.7357676029205322,351,51,8,9,8,7,1.1026392961876832
11853,True,2.155984878540039,918,129,9,9,9,12,1.1387665198237886
11854,True,0.17952537536621094,89,10,5,7,6,3,0.9493670886075949
11855,True,0.06430697441101074,25,0,0,0,0,0,0.0
11856,True,0.12494587898254395,48,2,2,2,2,2,0.7631578947368421
11857,True,0.12420511245727539,64,5,3,3,2,5,0.7777777777777778
11858,True,0.17927813529968262,54,14,7,7,7,9,5.25
11859,True,0.10383105278015137,39,0,0,0,0,0,0.0
11860,True,0.07662701606750488,34,1,1,1,1,1,0.4583333333333333
