,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
3598,True,0.09042501449584961,27,0,0,0,0,0,0.0
3599,True,0.13776111602783203,51,3,3,2,2,2,0.43902439024390244
3600,True,0.18395256996154785,59,9,5,4,4,8,3.6530612244897958
3601,True,0.1498866081237793,45,1,1,1,1,1,0.17142857142857143
3602,True,0.06748008728027344,29,0,0,0,0,0,0.0
3603,True,0.2668449878692627,124,12,7,3,3,7,2.0
3604,True,0.1908559799194336,65,6,5,2,6,2,0.7454545454545455
3605,True,0.12309837341308594,46,3,2,1,1,2,0.5833333333333334
3606,True,0.09577536582946777,53,3,3,2,3,2,0.5116279069767442
3607,True,0.2461104393005371,90,9,6,4,5,7,1.475
3608,True,0.0657963752746582,32,0,0,0,0,0,0.0
3609,True,0.26436638832092285,108,9,5,2,5,2,0.7959183673469388
3610,True,0.13312959671020508,63,3,3,3,3,2,0.2830188679245283
3611,True,0.1358797550201416,44,0,0,0,0,0,0.0
3612,True,0.07561278343200684,35,0,0,0,0,0,0.0
3613,True,0.10389184951782227,30,0,0,0,0,0,0.0
3614,True,0.07051444053649902,35,1,1,1,1,1,0.64
3615,True,0.129533052444458,40,0,0,0,0,0,0.0
3616,True,0.14932870864868164,31,0,0,0,0,0,0.0
3617,True,0.08494091033935547,47,2,2,2,2,2,0.2702702702702703
3618,True,0.15024948120117188,55,2,2,1,2,2,0.5111111111111111
3619,True,0.4900059700012207,195,21,7,3,3,6,1.335135135135135
3620,True,0.07483792304992676,36,0,0,0,0,0,0.0
3621,True,0.08493471145629883,39,1,1,1,1,1,0.20689655172413793
3622,True,0.06070971488952637,23,0,0,0,0,0,0.0
3623,True,0.10611724853515625,50,1,1,1,1,1,0.375
3624,True,0.10531902313232422,36,1,1,1,1,1,0.11538461538461539
3625,True,0.06279468536376953,26,0,0,0,0,0,0.0
3626,True,0.51241135597229,210,24,8,5,6,4,0.735
3627,True,0.16079115867614746,50,1,1,1,1,1,0.175
3628,True,0.16473126411437988,47,0,0,0,0,0,0.0
3629,True,0.14828777313232422,44,2,2,1,1,2,0.08823529411764706
3630,True,0.2340085506439209,77,10,5,4,4,2,1.044776119402985
3631,True,0.09795141220092773,29,0,0,0,0,0,0.0
3632,True,0.0936274528503418,47,2,2,2,2,2,0.24324324324324326
3633,True,0.2199692726135254,68,4,3,2,1,3,0.603448275862069
3634,True,0.12486386299133301,52,4,4,3,3,4,1.5714285714285714
3635,True,0.0604860782623291,27,0,0,0,0,0,0.0
3636,True,0.06520652770996094,27,1,1,1,1,1,0.47058823529411764
3637,True,0.2970998287200928,113,13,6,5,5,5,1.233009708737864
3638,True,0.06480789184570312,32,1,1,1,1,1,0.4090909090909091
3639,True,0.5745887756347656,252,22,9,4,6,4,0.7355371900826446
3640,True,0.06921267509460449,30,0,0,0,0,0,0.0
3641,True,0.09010910987854004,27,0,0,0,0,0,0.0
3642,True,0.07094550132751465,34,0,0,0,0,0,0.0
3643,True,0.09797334671020508,41,0,0,0,0,0,0.0
3644,True,0.12837934494018555,67,2,2,1,2,2,0.5087719298245614
3645,True,0.5056638717651367,197,25,8,5,8,7,1.2085561497326203
3646,True,0.1706533432006836,55,1,1,1,1,1,0.044444444444444446
3647,True,0.060422420501708984,26,0,0,0,0,0,0.0
3648,True,0.12463665008544922,32,0,0,0,0,0,0.0
3649,True,0.07018303871154785,28,0,0,0,0,0,0.0
3650,True,0.12355709075927734,43,2,2,1,1,2,0.5151515151515151
