,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
15201,True,0.3113222122192383,118,11,4,5,3,4,1.2314814814814814
15202,True,0.2395460605621338,75,6,3,2,2,4,0.4307692307692308
15203,True,0.4156372547149658,82,12,5,6,4,4,1.0972222222222223
15204,True,0.24127507209777832,89,11,4,3,3,5,1.9367088607594938
15205,True,0.06689071655273438,30,0,0,0,0,0,0.0
15206,True,0.13235950469970703,38,0,0,0,0,0,0.0
15207,True,0.1396787166595459,46,3,2,2,1,1,0.6944444444444444
15208,True,0.12560749053955078,37,1,1,1,1,1,0.8148148148148148
15209,True,0.06694698333740234,35,0,0,0,0,0,0.0
15210,True,0.1461634635925293,43,0,0,0,0,0,0.0
15211,True,0.6933434009552002,142,14,4,2,2,5,0.8409090909090909
15212,True,0.11309385299682617,44,2,2,2,1,2,1.3529411764705883
15213,True,0.07432317733764648,32,0,0,0,0,0,0.0
15214,True,0.09708833694458008,41,0,0,0,0,0,0.0
15215,True,0.19953298568725586,85,7,3,4,4,3,0.88
15216,True,0.1358656883239746,35,0,0,0,0,0,0.0
15217,True,0.06368398666381836,30,0,0,0,0,0,0.0
15218,True,0.1257317066192627,44,1,1,1,1,1,0.6176470588235294
15219,True,0.08108854293823242,36,1,1,1,1,1,0.4230769230769231
15220,True,0.08952689170837402,41,0,0,0,0,0,0.0
15221,True,0.10570645332336426,37,0,0,0,0,0,0.0
15222,True,0.11319446563720703,43,0,0,0,0,0,0.0
15223,True,0.13216257095336914,51,1,1,1,1,1,0.12195121951219512
15224,True,0.0890655517578125,39,1,1,1,1,1,0.20689655172413793
15225,True,0.17180204391479492,57,4,3,4,2,2,0.3617021276595745
15226,True,0.10721063613891602,39,0,0,0,0,0,0.0
15227,True,0.08032369613647461,41,1,1,1,1,1,0.25806451612903225
15228,True,0.13921213150024414,38,0,0,0,0,0,0.0
15229,True,0.08215761184692383,41,1,1,1,1,1,0.25806451612903225
15230,True,0.16405987739562988,41,4,2,3,4,4,2.225806451612903
15231,True,0.06448769569396973,26,0,0,0,0,0,0.0
15232,True,0.24923443794250488,63,4,3,3,3,3,0.6415094339622641
15233,True,0.09017133712768555,34,0,0,0,0,0,0.0
15234,True,0.1447925567626953,47,1,1,1,1,1,0.10810810810810811
15235,True,0.09233212471008301,33,0,0,0,0,0,0.0
15236,True,0.06598997116088867,26,0,0,0,0,0,0.0
15237,True,0.39212560653686523,169,15,8,5,4,5,1.10062893081761
15238,True,0.13504672050476074,71,4,3,4,3,2,0.4098360655737705
