,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
20481,True,0.09605193138122559,45,1,1,1,1,1,0.08571428571428572
20482,True,0.4993155002593994,172,21,3,6,3,6,1.1296296296296295
20483,True,1.0018389225006104,327,35,3,8,3,8,1.1987381703470033
20484,True,0.2101123332977295,81,9,2,3,1,3,0.8591549295774648
20485,True,0.14178824424743652,42,1,1,1,1,1,0.15625
20486,True,0.12100958824157715,52,3,1,2,1,2,0.6190476190476191
20487,True,0.23861384391784668,58,3,2,3,1,2,0.5
20488,True,0.12878203392028809,43,2,2,2,1,2,0.30303030303030304
20489,True,0.05929899215698242,24,0,0,0,0,0,0.0
20490,True,0.1067802906036377,53,3,2,2,1,2,0.3488372093023256
20491,True,0.12557506561279297,39,0,0,0,0,0,0.0
20492,True,0.06681680679321289,29,0,0,0,0,0,0.0
20493,True,0.5683872699737549,311,32,5,7,4,9,1.1196013289036544
20494,True,0.6699213981628418,199,14,3,7,3,6,1.3544973544973544
20495,True,0.10991692543029785,52,2,2,2,1,2,0.40476190476190477
20496,True,0.06982755661010742,33,0,0,0,0,0,0.0
20497,True,0.10651373863220215,33,1,1,1,1,1,0.6956521739130435
20498,True,0.705733060836792,369,34,3,7,3,6,1.033426183844011
20499,True,0.0682992935180664,30,0,0,0,0,0,0.0
20500,True,0.22701287269592285,96,7,3,3,1,2,0.7558139534883721
20501,True,0.1849830150604248,51,4,3,4,2,3,1.5853658536585367
20502,True,0.4599769115447998,149,16,3,3,1,5,1.460431654676259
20503,True,0.07476687431335449,40,0,0,0,0,0,0.0
20504,True,0.10241532325744629,38,0,0,0,0,0,0.0
20505,True,0.1815657615661621,69,3,2,2,1,1,0.5932203389830508
20506,True,0.21306729316711426,85,4,2,3,1,3,0.5466666666666666
20507,True,0.11433863639831543,50,2,1,2,1,2,0.275
20508,True,0.0840914249420166,44,1,1,1,1,1,0.29411764705882354
20509,True,0.06028270721435547,25,0,0,0,0,0,0.0
20510,True,0.11135053634643555,37,0,0,0,0,0,0.0
20511,True,0.69895339012146,231,23,4,5,4,7,1.1040723981900453
20512,True,0.16698050498962402,56,1,1,1,1,1,0.2391304347826087
20513,True,0.11049556732177734,41,1,1,1,1,1,0.1935483870967742
20514,True,1.317694902420044,426,50,3,6,3,9,1.3629807692307692
20515,True,0.8785073757171631,318,38,5,7,4,7,1.1655844155844155
20516,True,0.1266942024230957,36,1,1,1,1,1,0.7307692307692307
20517,True,0.22321057319641113,52,6,3,2,1,5,1.0952380952380953
20518,True,0.11954712867736816,35,0,0,0,0,0,0.0
20519,True,0.060715436935424805,28,0,0,0,0,0,0.0
20520,True,0.1304924488067627,42,1,1,1,1,1,0.34375
20521,True,0.05896735191345215,24,0,0,0,0,0,0.0
20522,True,0.15168499946594238,41,0,0,0,0,0,0.0
20523,True,0.06694269180297852,31,0,0,0,0,0,0.0
20524,True,0.07510590553283691,30,0,0,0,0,0,0.0
20525,True,0.6230673789978027,164,19,3,3,1,7,1.0389610389610389
20526,True,0.11111927032470703,46,2,2,2,1,2,0.5
20527,True,0.06245088577270508,29,0,0,0,0,0,0.0
20528,True,0.09267973899841309,32,0,0,0,0,0,0.0
20529,True,0.09488034248352051,35,0,0,0,0,0,0.0
20530,True,0.3708803653717041,134,16,5,5,3,8,1.5
20531,True,0.07472610473632812,32,0,0,0,0,0,0.0
20532,True,0.07007932662963867,31,0,0,0,0,0,0.0
20533,True,0.1261587142944336,34,0,0,0,0,0,0.0
20534,True,0.11523246765136719,46,0,0,0,0,0,0.0
20535,True,0.479219913482666,173,21,3,5,2,7,1.7423312883435582
20536,True,0.07062339782714844,38,1,1,1,1,1,0.14285714285714285
20537,True,0.11131048202514648,34,0,0,0,0,0,0.0
20538,True,0.4085237979888916,150,14,3,5,2,4,1.2285714285714286
20539,True,0.05642366409301758,23,0,0,0,0,0,0.0
20540,True,0.11306571960449219,38,0,0,0,0,0,0.0
20541,True,1.9950432777404785,1018,100,6,8,4,5,0.8015873015873016
20542,True,0.1840662956237793,56,4,2,2,1,2,0.41304347826086957
